x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA,,,x,y,z_COG,z_MOM,z_ModifiedMOM,z_CA,w_COG,w_MOM,w_ModifiedMOM,w_CA,,Z_COG差,W_COG差,,z_MoM差,w_MoM差,,z_ModMoM差,w_ModMoM差,,Z_CA,W_CA
2.7,0.1,1.772284644,739.2620515,0.8,632.45,0.8,632.45,0.987096774,666.966129,,,2.7,0.1,1.772284644,0.8,0.8,0.997983871,738.9079524,632.5,632.5,667.016129,,0,0,,9.99201E-16,-0.05,,0,-0.05,,-1.09E-02,-0.050000032
2.7,0.2,1.772284644,739.2620515,0.8,632.45,0.8,632.45,0.987096774,666.966129,,,2.7,0.2,1.772284644,0.8,0.8,0.997983871,738.9079524,632.5,632.5,667.016129,,0,0,,9.99201E-16,-0.05,,0,-0.05,,-1.09E-02,-0.050000032
2.7,0.3,1.772284644,739.2620515,0.8,632.45,0.8,632.45,0.987096774,666.966129,,,2.7,0.3,1.772284644,0.8,0.8,0.997983871,738.9079524,632.5,632.5,667.016129,,0,0,,9.99201E-16,-0.05,,0,-0.05,,-1.09E-02,-0.050000032
2.7,0.4,1.830516432,744.1725774,1,639.95,1,639.95,1.178571429,677.0928571,,,2.7,0.4,1.830516432,1,1,1.178571429,743.8311461,640,640,677.1428571,,0,0,,0,-0.05,,0,-0.05,,4.29E-10,-0.050000043
2.7,0.5,1.918421053,752.6620567,1.25,649.95,1.25,649.95,1.416666667,691.6166667,,,2.7,0.5,1.918421053,1.25,1.25,1.416666667,752.3349169,650,650,691.6666667,,0,0,,0,-0.05,,0,-0.05,,3.33E-10,-0.049999967
2.7,0.6,3.918320611,764.0785578,1.5,659.95,1.5,659.95,2.90625,724.95,,,2.7,0.6,3.918320611,1.5,1.5,2.90625,763.7643312,660,660,725,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
2.7,0.7,4.68372093,764.0785578,5,659.95,5,659.95,3.611111111,716.6166667,,,2.7,0.7,4.68372093,5,5,3.611111111,763.7643312,660,660,716.6666667,,0,0,,0,-0.05,,0,-0.05,,-1.11E-10,-0.049999967
2.7,0.8,4.880046404,744.1725774,5.05,639.95,5.05,639.95,4.155,699.95,,,2.7,0.8,4.880046404,5,5,4.125,743.8311461,640,640,700,,0,0,,0.05,-0.05,,0.05,-0.05,,3.00E-02,-0.05
2.7,0.9,4.967566367,739.2620515,5,632.45,5,632.45,4.435897436,693.2192308,,,2.7,0.9,4.967566367,5,5,4.435897436,738.9079524,632.5,632.5,693.2692308,,0,0,,0,-0.05,,0,-0.05,,1.03E-10,-0.049999969
2.7,1,5,739.2620515,5,632.45,5,632.45,5,666.966129,,,2.7,1,5,5,5,5,738.9079524,632.5,632.5,667.016129,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.050000032
2.7,1.1,5.032433633,739.2620515,5,632.45,5,632.45,5.564102564,693.2192308,,,2.7,1.1,5.032433633,5,5,5.564102564,738.9079524,632.5,632.5,693.2692308,,0,0,,0,-0.05,,0,-0.05,,-1.03E-10,-0.049999969
2.7,1.2,5.119953596,744.1725774,5.05,639.95,5.05,639.95,5.905,699.95,,,2.7,1.2,5.119953596,5,5,5.875,743.8311461,640,640,700,,0,0,,0.05,-0.05,,0.05,-0.05,,3.00E-02,-0.05
2.7,1.3,5.31627907,764.0785578,5,659.95,5,659.95,6.388888889,716.6166667,,,2.7,1.3,5.31627907,5,5,6.388888889,763.7643312,660,660,716.6666667,,0,0,,0,-0.05,,0,-0.05,,1.11E-10,-0.049999967
2.7,1.4,6.081679389,764.0785578,8.5,659.95,8.5,659.95,7.09375,724.95,,,2.7,1.4,6.081679389,8.5,8.5,7.09375,763.7643312,660,660,725,,-1.07E-14,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
2.7,1.5,8.081578947,752.6620567,8.75,649.95,8.75,649.95,8.583333333,691.6166667,,,2.7,1.5,8.081578947,8.75,8.75,8.583333333,752.3349169,650,650,691.6666667,,0,0,,0,-0.05,,0,-0.05,,-3.33E-10,-0.049999967
2.7,1.6,8.169483568,744.1725774,9,639.95,9,639.95,8.821428571,677.0928571,,,2.7,1.6,8.169483568,9,9,8.821428571,743.8311461,640,640,677.1428571,,0,0,,0,-0.05,,0,-0.05,,-4.29E-10,-0.050000043
2.7,1.7,8.227715356,739.2620515,9.2,632.45,9.2,632.45,9.012903226,666.966129,,,2.7,1.7,8.227715356,9.2,9.2,9.002016129,738.9079524,632.5,632.5,667.016129,,0,0,,0,-0.05,,0,-0.05,,1.09E-02,-0.050000032
2.7,1.8,8.227715356,739.2620515,9.2,632.45,9.2,632.45,9.012903226,666.966129,,,2.7,1.8,8.227715356,9.2,9.2,9.002016129,738.9079524,632.5,632.5,667.016129,,0,0,,0,-0.05,,0,-0.05,,1.09E-02,-0.050000032
2.7,1.9,8.227715356,739.2620515,9.2,632.45,9.2,632.45,9.012903226,666.966129,,,2.7,1.9,8.227715356,9.2,9.2,9.002016129,738.9079524,632.5,632.5,667.016129,,0,0,,0,-0.05,,0,-0.05,,1.09E-02,-0.050000032
2.7,2,8.227715356,739.2620515,9.2,632.45,9.2,632.45,9.012903226,666.966129,,,2.7,2,8.227715356,9.2,9.2,9.002016129,738.9079524,632.5,632.5,667.016129,,0,0,,0,-0.05,,0,-0.05,,1.09E-02,-0.050000032
2.8,0,1.754545455,720.2623542,0.75,629.95,0.75,629.95,0.884782609,653.4326087,,,2.8,0,1.754545455,0.75,0.75,0.887681159,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,-2.90E-03,-0.04565217
2.8,0.1,1.754545455,720.2623542,0.75,629.95,0.75,629.95,0.884782609,653.4326087,,,2.8,0.1,1.754545455,0.75,0.75,0.887681159,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,-2.90E-03,-0.04565217
2.8,0.2,1.754545455,720.2623542,0.75,629.95,0.75,629.95,0.884782609,653.4326087,,,2.8,0.2,1.754545455,0.75,0.75,0.887681159,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,-2.90E-03,-0.04565217
2.8,0.3,1.754545455,720.2623542,0.75,629.95,0.75,629.95,0.884782609,653.4326087,,,2.8,0.3,1.754545455,0.75,0.75,0.887681159,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,-2.90E-03,-0.04565217
2.8,0.4,1.830516432,725.9892723,1,639.95,1,639.95,1.13,665.955,,,2.8,0.4,1.830516432,1,1,1.133333333,725.6605944,640,640,666,,0,0,,0,-0.05,,0,-0.05,,-3.33E-03,-0.045
2.8,0.5,1.918421053,733.6490134,1.25,649.95,1.25,649.95,1.373529412,679.3676471,,,2.8,0.5,1.918421053,1.25,1.25,1.37745098,733.3307087,650,650,679.4117647,,0,0,,0,-0.05,,0,-0.05,,-3.92E-03,-0.044117606
2.8,0.6,3.918320611,743.9339562,1.5,659.95,1.5,659.95,2.845454545,709.05,,,2.8,0.6,3.918320611,1.5,1.5,2.848484848,743.6235154,660,660,709.0909091,,0,0,,0,-0.05,,0,-0.05,,-3.03E-03,-0.040909091
2.8,0.7,4.68372093,743.9339562,5,659.95,5,659.95,3.614,701.958,,,2.8,0.7,4.68372093,5,5,3.616666667,743.6235154,660,660,702,,0,0,,0,-0.05,,0,-0.05,,-2.67E-03,-0.042
2.8,0.8,4.880046404,725.9892723,5.05,639.95,5.05,639.95,4.196428571,685.6714286,,,2.8,0.8,4.880046404,5,5,4.166666667,725.6605944,640,640,685.7142857,,0,0,,0.05,-0.05,,0.05,-0.05,,2.98E-02,-0.042857114
2.8,0.9,4.968122271,720.2623542,5,629.95,5,629.95,4.5125,674.9571429,,,2.8,0.9,4.968122271,5,5,4.514880952,719.9196228,630,630,675,,0,0,,0,-0.05,,0,-0.05,,-2.38E-03,-0.0428571
2.8,1,5,720.2623542,5,629.95,5,629.95,5,653.4326087,,,2.8,1,5,5,5,5,719.9196228,630,630,653.4782609,,9.77E-15,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.04565217
2.8,1.1,5.031877729,720.2623542,5,629.95,5,629.95,5.4875,674.9571429,,,2.8,1.1,5.031877729,5,5,5.485119048,719.9196228,630,630,675,,0,0,,0,-0.05,,0,-0.05,,2.38E-03,-0.0428571
2.8,1.2,5.119953596,725.9892723,5.05,639.95,5.05,639.95,5.867857143,685.6714286,,,2.8,1.2,5.119953596,5,5,5.833333333,725.6605944,640,640,685.7142857,,0,0,,0.05,-0.05,,0.05,-0.05,,3.45E-02,-0.042857114
2.8,1.3,5.31627907,743.9339562,5,659.95,5,659.95,6.386,701.958,,,2.8,1.3,5.31627907,5,5,6.383333333,743.6235154,660,660,702,,0,0,,0,-0.05,,0,-0.05,,2.67E-03,-0.042
2.8,1.4,6.081679389,743.9339562,8.5,659.95,8.5,659.95,7.154545455,709.05,,,2.8,1.4,6.081679389,8.5,8.5,7.151515152,743.6235154,660,660,709.0909091,,-1.07E-14,0,,0,-0.05,,0,-0.05,,3.03E-03,-0.040909091
2.8,1.5,8.081578947,733.6490134,8.75,649.95,8.75,649.95,8.626470588,679.3676471,,,2.8,1.5,8.081578947,8.75,8.75,8.62254902,733.3307087,650,650,679.4117647,,0,0,,0,-0.05,,0,-0.05,,3.92E-03,-0.044117606
2.8,1.6,8.169483568,725.9892723,9,639.95,9,639.95,8.87,665.955,,,2.8,1.6,8.169483568,9,9,8.866666667,725.6605944,640,640,666,,0,0,,0,-0.05,,0,-0.05,,3.33E-03,-0.045
2.8,1.7,8.245454545,720.2623542,9.25,629.95,9.25,629.95,9.115217391,653.4326087,,,2.8,1.7,8.245454545,9.25,9.25,9.112318841,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,2.90E-03,-0.04565217
2.8,1.8,8.245454545,720.2623542,9.25,629.95,9.25,629.95,9.115217391,653.4326087,,,2.8,1.8,8.245454545,9.25,9.25,9.112318841,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,2.90E-03,-0.04565217
2.8,1.9,8.245454545,720.2623542,9.25,629.95,9.25,629.95,9.115217391,653.4326087,,,2.8,1.9,8.245454545,9.25,9.25,9.112318841,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,2.90E-03,-0.04565217
2.8,2,8.245454545,720.2623542,9.25,629.95,9.25,629.95,9.115217391,653.4326087,,,2.8,2,8.245454545,9.25,9.25,9.112318841,719.9196228,630,630,653.4782609,,0,0,,0,-0.05,,0,-0.05,,2.90E-03,-0.04565217
2.9,0,1.737771623,697.5340965,0.65,627.45,0.65,627.45,0.726923077,639.4302198,,,2.9,0,1.737771623,0.65,0.65,0.763507326,697.2217899,627.5,627.5,639.478022,,0,0,,0,-0.05,,0,-0.05,,-3.66E-02,-0.047802178
2.9,0.1,1.737771623,697.5340965,0.65,627.45,0.65,627.45,0.726923077,639.4302198,,,2.9,0.1,1.737771623,0.65,0.65,0.763507326,697.2217899,627.5,627.5,639.478022,,0,0,,0,-0.05,,0,-0.05,,-3.66E-02,-0.047802178
2.9,0.2,1.737771623,697.5340965,0.65,627.45,0.65,627.45,0.726923077,639.4302198,,,2.9,0.2,1.737771623,0.65,0.65,0.763507326,697.2217899,627.5,627.5,639.478022,,0,0,,0,-0.05,,0,-0.05,,-3.66E-02,-0.047802178
2.9,0.3,1.754545455,698.5136883,0.75,629.95,0.75,629.95,0.825,642.225,,,2.9,0.3,1.754545455,0.75,0.75,0.825757576,698.2047361,630,630,642.2727273,,0,9.09E-13,,0,-0.05,,0,-0.05,,-7.58E-04,-0.047727273
2.9,0.4,1.830516432,703.2294374,1,639.95,1,639.95,1.073684211,653.6368421,,,2.9,0.4,1.830516432,1,1,1.074561404,702.931071,640,640,653.6842105,,0,0,,0,-0.05,,0,-0.05,,-8.77E-04,-0.047368426
2.9,0.5,1.918421053,709.3795648,1.25,649.95,1.25,649.95,1.321875,665.578125,,,2.9,0.5,1.918421053,1.25,1.25,1.322916667,709.0879765,650,650,665.625,,0,0,,0,-0.05,,0,-0.05,,-1.04E-03,-0.046875
2.9,0.6,3.918320611,717.4457039,1.5,659.95,1.5,659.95,2.77,689.955,,,2.9,0.6,3.918320611,1.5,1.5,2.770833333,717.1576819,660,660,690,,0,0,,0,-0.05,,0,-0.05,,-8.33E-04,-0.045
2.9,0.7,4.68372093,717.4457039,5,659.95,5,659.95,3.615217391,684.7369565,,,2.9,0.7,4.68372093,5,5,3.615942029,717.1576819,660,660,684.7826087,,0,0,,0,-0.05,,0,-0.05,,-7.25E-04,-0.045652196
2.9,0.8,4.880046404,703.2294374,5.05,639.95,5.05,639.95,4.242307692,669.1846154,,,2.9,0.8,4.880046404,5,5,4.208333333,702.931071,640,640,669.2307692,,0,0,,0.05,-0.05,,0.05,-0.05,,3.40E-02,-0.046153831
2.9,0.9,4.968612276,697.5340965,5,627.45,5,627.45,4.594392523,654.8369159,,,2.9,0.9,4.968612276,5,5,4.595015576,697.2217899,627.5,627.5,654.8831776,,0,0,,0,-0.05,,0,-0.05,,-6.23E-04,-0.04626167
2.9,1,5,697.5340965,5,627.45,5,627.45,5,639.4302198,,,2.9,1,5,5,5,5,697.2217899,627.5,627.5,639.478022,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.047802178
2.9,1.1,5.031387724,697.5340965,5,627.45,5,627.45,5.405607477,654.8369159,,,2.9,1.1,5.031387724,5,5,5.404984424,697.2217899,627.5,627.5,654.8831776,,0,0,,0,-0.05,,0,-0.05,,6.23E-04,-0.04626167
2.9,1.2,5.119953596,703.2294374,5.05,639.95,5.05,639.95,5.826923077,669.1846154,,,2.9,1.2,5.119953596,5,5,5.791666667,702.931071,640,640,669.2307692,,0,0,,0.05,-0.05,,0.05,-0.05,,3.53E-02,-0.046153831
2.9,1.3,5.31627907,717.4457039,5,659.95,5,659.95,6.384782609,684.7369565,,,2.9,1.3,5.31627907,5,5,6.384057971,717.1576819,660,660,684.7826087,,0,0,,0,-0.05,,0,-0.05,,7.25E-04,-0.045652196
2.9,1.4,6.081679389,717.4457039,8.5,659.95,8.5,659.95,7.23,689.955,,,2.9,1.4,6.081679389,8.5,8.5,7.229166667,717.1576819,660,660,690,,-1.07E-14,0,,0,-0.05,,0,-0.05,,8.33E-04,-0.045
2.9,1.5,8.081578947,709.3795648,8.75,649.95,8.75,649.95,8.678125,665.578125,,,2.9,1.5,8.081578947,8.75,8.75,8.677083333,709.0879765,650,650,665.625,,0,0,,0,-0.05,,0,-0.05,,1.04E-03,-0.046875
2.9,1.6,8.169483568,703.2294374,9,639.95,9,639.95,8.926315789,653.6368421,,,2.9,1.6,8.169483568,9,9,8.925438596,702.931071,640,640,653.6842105,,0,0,,0,-0.05,,0,-0.05,,8.77E-04,-0.047368426
2.9,1.7,8.245454545,698.5136883,9.25,629.95,9.25,629.95,9.175,642.225,,,2.9,1.7,8.245454545,9.25,9.25,9.174242424,698.2047361,630,630,642.2727273,,0,9.09E-13,,0,-0.05,,0,-0.05,,7.58E-04,-0.047727273
2.9,1.8,8.262228377,697.5340965,9.35,627.45,9.35,627.45,9.273076923,639.4302198,,,2.9,1.8,8.262228377,9.35,9.35,9.236492674,697.2217899,627.5,627.5,639.478022,,0,0,,0,-0.05,,0,-0.05,,3.66E-02,-0.047802178
2.9,1.9,8.262228377,697.5340965,9.35,627.45,9.35,627.45,9.273076923,639.4302198,,,2.9,1.9,8.262228377,9.35,9.35,9.236492674,697.2217899,627.5,627.5,639.478022,,0,0,,0,-0.05,,0,-0.05,,3.66E-02,-0.047802178
2.9,2,8.262228377,697.5340965,9.35,627.45,9.35,627.45,9.273076923,639.4302198,,,2.9,2,8.262228377,9.35,9.35,9.236492674,697.2217899,627.5,627.5,639.478022,,0,0,,0,-0.05,,0,-0.05,,3.66E-02,-0.047802178
3,0,1.721965561,669.9719979,0.6,624.95,0.6,624.95,0.6,624.95,,,3,0,1.721965561,0.6,0.6,0.625,669.7197875,625,625,625,,0,0,,0,-0.05,,0,-0.05,,-2.50E-02,-0.05
3,0.1,1.721965561,669.9719979,0.6,624.95,0.6,624.95,0.6,624.95,,,3,0.1,1.721965561,0.6,0.6,0.625,669.7197875,625,625,625,,0,0,,0,-0.05,,0,-0.05,,-2.50E-02,-0.05
3,0.2,1.721965561,669.9719979,0.6,624.95,0.6,624.95,0.6,624.95,,,3,0.2,1.721965561,0.6,0.6,0.625,669.7197875,625,625,625,,0,0,,0,-0.05,,0,-0.05,,-2.50E-02,-0.05
3,0.3,1.754545455,671.2546328,0.75,629.95,0.75,629.95,0.75,629.95,,,3,0.3,1.754545455,0.75,0.75,0.75,671.0076628,630,630,630,,0,0,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
3,0.4,1.830516432,674.2591812,1,639.95,1,639.95,1,639.95,,,3,0.4,1.830516432,1,1,1,674.0201661,640,640,640,,0,0,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
3,0.5,1.918421053,677.7518494,1.25,649.95,1.25,649.95,1.25,649.95,,,3,0.5,1.918421053,1.25,1.25,1.25,677.5182724,650,650,650,,0,0,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
3,0.6,3.918320611,681.6411434,1.5,659.95,1.5,659.95,2.666666667,666.6166667,,,3,0.6,3.918320611,1.5,1.5,2.666666667,681.411215,660,660,666.6666667,,0,0,,0,-0.05,,0,-0.05,,3.33E-10,-0.049999967
3,0.7,4.68372093,681.6411434,5,659.95,5,659.95,3.607142857,664.2357143,,,3,0.7,4.68372093,5,5,3.607142857,681.411215,660,660,664.2857143,,0,1.02E-12,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999986
3,0.8,4.880046404,674.2591812,5.05,639.95,5.05,639.95,4.2875,649.95,,,3,0.8,4.880046404,5,5,4.25,674.0201661,640,640,650,,0,0,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
3,0.9,4.969048124,669.9719979,5,624.95,5,624.95,4.676470588,632.5970588,,,3,0.9,4.969048124,5,5,4.676470588,669.7197875,625,625,632.6470588,,0,0,,0,-0.05,,0,-0.05,,-2.35E-10,-0.050000024
3,1,5,669.9719979,5,624.95,5,624.95,5,624.95,,,3,1,5,5,5,5,669.7197875,625,625,625,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3,1.1,5.030951876,669.9719979,5,624.95,5,624.95,5.323529412,632.5970588,,,3,1.1,5.030951876,5,5,5.323529412,669.7197875,625,625,632.6470588,,0,0,,0,-0.05,,0,-0.05,,2.35E-10,-0.050000024
3,1.2,5.119953596,674.2591812,5.05,639.95,5.05,639.95,5.7875,649.95,,,3,1.2,5.119953596,5,5,5.75,674.0201661,640,640,650,,0,0,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
3,1.3,5.31627907,681.6411434,5,659.95,5,659.95,6.392857143,664.2357143,,,3,1.3,5.31627907,5,5,6.392857143,681.411215,660,660,664.2857143,,0,1.02E-12,,0,-0.05,,0,-0.05,,1.43E-10,-0.049999986
3,1.4,6.081679389,681.6411434,8.5,659.95,8.5,659.95,7.333333333,666.6166667,,,3,1.4,6.081679389,8.5,8.5,7.333333333,681.411215,660,660,666.6666667,,-1.07E-14,1.02E-12,,0,-0.05,,0,-0.05,,-3.33E-10,-0.049999967
3,1.5,8.081578947,677.7518494,8.75,649.95,8.75,649.95,8.75,649.95,,,3,1.5,8.081578947,8.75,8.75,8.75,677.5182724,650,650,650,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3,1.6,8.169483568,674.2591812,9,639.95,9,639.95,9,639.95,,,3,1.6,8.169483568,9,9,9,674.0201661,640,640,640,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3,1.7,8.245454545,671.2546328,9.25,629.95,9.25,629.95,9.25,629.95,,,3,1.7,8.245454545,9.25,9.25,9.25,671.0076628,630,630,630,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3,1.8,8.278034439,669.9719979,9.4,624.95,9.4,624.95,9.4,624.95,,,3,1.8,8.278034439,9.4,9.4,9.375,669.7197875,625,625,625,,0,0,,0,-0.05,,0,-0.05,,2.50E-02,-0.05
3,1.9,8.278034439,669.9719979,9.4,624.95,9.4,624.95,9.4,624.95,,,3,1.9,8.278034439,9.4,9.4,9.375,669.7197875,625,625,625,,0,0,,0,-0.05,,0,-0.05,,2.50E-02,-0.05
3,2,8.278034439,669.9719979,9.4,624.95,9.4,624.95,9.4,624.95,,,3,2,8.278034439,9.4,9.4,9.375,669.7197875,625,625,625,,0,0,,0,-0.05,,0,-0.05,,2.50E-02,-0.05
3.1,0,1.707172471,669.3934313,0.55,622.45,0.55,622.45,0.55,622.45,,,3.1,0,1.707172471,0.55,0.55,0.5625,669.1382114,622.5,622.5,622.5,,0,-1.02E-12,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
3.1,0.1,1.707172471,669.3934313,0.55,622.45,0.55,622.45,0.55,622.45,,,3.1,0.1,1.707172471,0.55,0.55,0.5625,669.1382114,622.5,622.5,622.5,,0,-1.02E-12,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
3.1,0.2,1.707172471,669.3934313,0.55,622.45,0.55,622.45,0.55,622.45,,,3.1,0.2,1.707172471,0.55,0.55,0.5625,669.1382114,622.5,622.5,622.5,,0,-1.02E-12,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
3.1,0.3,1.754545455,671.2546328,0.75,629.95,0.75,629.95,0.75,629.95,,,3.1,0.3,1.754545455,0.75,0.75,0.75,671.0076628,630,630,630,,0,0,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
3.1,0.4,1.830516432,674.2591812,1,639.95,1,639.95,1,639.95,,,3.1,0.4,1.830516432,1,1,1,674.0201661,640,640,640,,0,0,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
3.1,0.5,1.918421053,677.7518494,1.25,649.95,1.25,649.95,1.25,649.95,,,3.1,0.5,1.918421053,1.25,1.25,1.25,677.5182724,650,650,650,,0,0,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
3.1,0.6,3.918320611,681.6411434,1.5,659.95,1.5,659.95,2.666666667,666.6166667,,,3.1,0.6,3.918320611,1.5,1.5,2.666666667,681.411215,660,660,666.6666667,,0,0,,0,-0.05,,0,-0.05,,3.33E-10,-0.049999967
3.1,0.7,4.68372093,681.6411434,5,659.95,5,659.95,3.607142857,664.2357143,,,3.1,0.7,4.68372093,5,5,3.607142857,681.411215,660,660,664.2857143,,0,1.02E-12,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999986
3.1,0.8,4.880046404,674.2591812,5.05,639.95,5.05,639.95,4.2875,649.95,,,3.1,0.8,4.880046404,5,5,4.25,674.0201661,640,640,650,,0,0,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
3.1,0.9,4.969433686,669.3934313,5,622.45,5,622.45,4.685714286,630.1642857,,,3.1,0.9,4.969433686,5,5,4.685714286,669.1382114,622.5,622.5,630.2142857,,0,-1.02E-12,,0,-0.05,,0,-0.05,,2.86E-10,-0.050000014
3.1,1,5,669.3934313,5,622.45,5,622.45,5,622.45,,,3.1,1,5,5,5,5,669.1382114,622.5,622.5,622.5,,0,-1.02E-12,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3.1,1.1,5.030566314,669.3934313,5,622.45,5,622.45,5.314285714,630.1642857,,,3.1,1.1,5.030566314,5,5,5.314285714,669.1382114,622.5,622.5,630.2142857,,0,-1.02E-12,,0,-0.05,,0,-0.05,,-2.86E-10,-0.050000014
3.1,1.2,5.119953596,674.2591812,5.05,639.95,5.05,639.95,5.7875,649.95,,,3.1,1.2,5.119953596,5,5,5.75,674.0201661,640,640,650,,0,0,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
3.1,1.3,5.31627907,681.6411434,5,659.95,5,659.95,6.392857143,664.2357143,,,3.1,1.3,5.31627907,5,5,6.392857143,681.411215,660,660,664.2857143,,0,1.02E-12,,0,-0.05,,0,-0.05,,1.43E-10,-0.049999986
3.1,1.4,6.081679389,681.6411434,8.5,659.95,8.5,659.95,7.333333333,666.6166667,,,3.1,1.4,6.081679389,8.5,8.5,7.333333333,681.411215,660,660,666.6666667,,-1.07E-14,1.02E-12,,0,-0.05,,0,-0.05,,-3.33E-10,-0.049999967
3.1,1.5,8.081578947,677.7518494,8.75,649.95,8.75,649.95,8.75,649.95,,,3.1,1.5,8.081578947,8.75,8.75,8.75,677.5182724,650,650,650,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3.1,1.6,8.169483568,674.2591812,9,639.95,9,639.95,9,639.95,,,3.1,1.6,8.169483568,9,9,9,674.0201661,640,640,640,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3.1,1.7,8.245454545,671.2546328,9.25,629.95,9.25,629.95,9.25,629.95,,,3.1,1.7,8.245454545,9.25,9.25,9.25,671.0076628,630,630,630,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
3.1,1.8,8.292827529,669.3934313,9.45,622.45,9.45,622.45,9.45,622.45,,,3.1,1.8,8.292827529,9.45,9.45,9.4375,669.1382114,622.5,622.5,622.5,,0,-1.02E-12,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
3.1,1.9,8.292827529,669.3934313,9.45,622.45,9.45,622.45,9.45,622.45,,,3.1,1.9,8.292827529,9.45,9.45,9.4375,669.1382114,622.5,622.5,622.5,,0,-1.02E-12,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
3.1,2,8.292827529,669.3934313,9.45,622.45,9.45,622.45,9.45,622.45,,,3.1,2,8.292827529,9.45,9.45,9.4375,669.1382114,622.5,622.5,622.5,,0,-1.02E-12,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
3.2,0,1.693442623,668.8601833,0.5,619.95,0.5,619.95,0.5,619.95,,,3.2,0,1.693442623,0.5,0.5,0.5,668.6016598,620,620,620,,0,0,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
3.2,0.1,1.693442623,668.8601833,0.5,619.95,0.5,619.95,0.5,619.95,,,3.2,0.1,1.693442623,0.5,0.5,0.5,668.6016598,620,620,620,,0,0,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
3.2,0.2,1.693442623,668.8601833,0.5,619.95,0.5,619.95,0.5,619.95,,,3.2,0.2,1.693442623,0.5,0.5,0.5,668.6016598,620,620,620,,0,0,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
3.2,0.3,1.754545455,671.2546328,0.75,629.95,0.75,629.95,0.75,629.95,,,3.2,0.3,1.754545455,0.75,0.75,0.75,671.0076628,630,630,630,,0,0,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
3.2,0.4,1.830516432,674.2591812,1,639.95,1,639.95,1,639.95,,,3.2,0.4,1.830516432,1,1,1,674.0201661,640,640,640,,0,0,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
3.2,0.5,1.918421053,677.7518494,1.25,649.95,1.25,649.95,1.25,649.95,,,3.2,0.5,1.918421053,1.25,1.25,1.25,677.5182724,650,650,650,,0,0,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
3.2,0.6,3.918320611,681.6411434,1.5,659.95,1.5,659.95,2.666666667,666.6166667,,,3.2,0.6,3.918320611,1.5,1.5,2.666666667,681.411215,660,660,666.6666667,,0,0,,0,-0.05,,0,-0.05,,3.33E-10,-0.049999967
3.2,0.7,4.68372093,681.6411434,5,659.95,5,659.95,3.607142857,664.2357143,,,3.2,0.7,4.68372093,5,5,3.607142857,681.411215,660,660,664.2857143,,0,1.02E-12,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999986
